종목코드,종목명,시장구분,소속부,종가,대비,등락률,시가,고가,저가,거래량,거래대금,시가총액,상장주식수
"010770","평화홀딩스","KOSPI",,"3170","15","0.48","3130","3195","3120","9124","28836800","46362727220","14625466"
"119500","포메탈","KOSDAQ","중견기업부","3645","5","0.14","3655","3705","3600","130305","472587030","43183160640","11847232"
"389140","포바이포","KOSDAQ","벤처기업부","13410","610","4.77","12810","13410","12810","471226","6215544860","148492081350","11073235"
"022100","포스코DX","KOSPI",,"60600","-300","-0.49","60000","62100","59700","1097559","66742008100","9213304577400","152034729"
"058430","포스코스틸리온","KOSPI",,"51300","-1000","-1.91","52200","52300","51000","31756","1632071300","307800000000","6000000"
"009520","포스코엠텍","KOSDAQ","우량기업부","27900","-850","-2.96","28100","28600","27550","813260","22763909300","1161831413700","41642703"
"047050","포스코인터내셔널","KOSPI",,"52800","-1500","-2.76","54500","54500","52500","518133","27476500300","9288723206400","175922788"
"003670","포스코퓨처엠","KOSPI",,"306000","-8000","-2.55","310000","313000","302500","362159","111068788000","23703745320000","77463220"
"189690","포시에스","KOSDAQ","벤처기업부","2820","5","0.18","2815","2895","2780","618103","1746876555","77047952580","27321969"
"318020","포인트모바일","KOSDAQ","관리종목(소속부없음)","18100","0","0.00","0","0","0","0","0","229187123200","12662272"
"256630","포인트엔지니어링","KOSDAQ","벤처기업부","1415","-10","-0.70","1435","1435","1396","53392","74999341","82065856880","57997072"
"331380","포커스에이치엔에스","KOSDAQ","벤처기업부","2120","15","0.71","2090","2135","2085","54718","115512670","40382993840","19048582"
"234100","폴라리스세원","KOSDAQ","우량기업부","1901","13","0.69","1904","1922","1876","336064","638342346","103308415448","54344248"
"041020","폴라리스오피스","KOSDAQ","벤처기업부","6540","260","4.14","6210","6540","6210","1382921","8878814260","325204756920","49725498"
"114630","폴라리스우노","KOSDAQ","우량기업부","666","-5","-0.75","671","676","666","391539","262014646","42437468052","63719922"
"290720","푸드나무","KOSDAQ","중견기업부","7800","-70","-0.89","7870","7970","7760","17362","135689970","104543852400","13403058"
"005670","푸드웰","KOSDAQ","우량기업부","4725","5","0.11","4720","4730","4700","10070","47467055","47250000000","10000000"
"094940","푸른기술","KOSDAQ","벤처기업부","8530","-140","-1.61","8660","8780","8510","116518","1001901950","71322622580","8361386"
"007330","푸른저축은행","KOSDAQ","우량기업부","8390","-90","-1.06","8480","8490","8370","12801","107498460","126544692000","15082800"
"017810","풀무원","KOSPI",,"10290","-60","-0.58","10350","10400","10260","29924","308373970","392260377180","38120542"
"093380","풍강","KOSDAQ","중견기업부","3850","25","0.65","3800","3850","3795","14428","55040280","38035355050","9879313"
"023900","풍국주정","KOSDAQ","우량기업부","12060","60","0.50","12000","12120","11760","30180","362119460","151956000000","12600000"
"103140","풍산","KOSPI",,"36650","-550","-1.48","37750","37800","36300","112607","4141231950","1027089788700","28024278"
"005810","풍산홀딩스","KOSPI",,"36450","50","0.14","36400","36950","36400","10198","373626900","364446345600","9998528"
"371950","풍원정밀","KOSDAQ","기술성장기업부","6730","-180","-2.60","6780","7040","6690","27949","189350820","141602484240","21040488"
"370090","퓨런티어","KOSDAQ","기술성장기업부","29600","0","0.00","29500","30050","29000","72321","2139159200","242182168000","8181830"
"445180","퓨릿","KOSDAQ","중견기업부","13160","370","2.89","12560","13490","12550","579629","7600487950","220682514080","16769188"
"341170","퓨쳐메디신","KONEX","일반기업부","6680","0","0.00","6790","6790","6430","1544","10103970","70361809400","10533205"
"220100","퓨쳐켐","KOSDAQ","기술성장기업부","9590","-50","-0.52","9630","9930","9360","204813","1997315960","211959666450","22102155"
"035200","프럼파스트","KOSDAQ","벤처기업부","3570","-30","-0.83","3575","3605","3510","31330","111431085","34738206300","9730590"
"334970","프레스티지바이오로직스","KOSDAQ","기술성장기업부","4650","-110","-2.31","4690","4725","4445","380118","1741384040","284756555850","61237969"
"950210","프레스티지바이오파마","KOSPI",,"9100","-280","-2.99","9370","9370","9100","53648","491162160","546875010500","60096155"
"321260","프로이천","KOSDAQ","벤처기업부","3325","-5","-0.15","3260","3335","3165","2433142","8005621410","93738679300","28192084"
"296160","프로젠","KONEX","일반기업부","8730","-40","-0.46","8900","8960","8600","11846","102715180","100853325000","11552500"
"053610","프로텍","KOSDAQ","우량기업부","41950","-350","-0.83","42450","42800","41250","51803","2166181450","461450000000","11000000"
"303360","프로티아","KOSDAQ","기술성장기업부","3070","-145","-4.51","3215","3215","3065","46901","147030385","39525375050","12874715"
"377220","프롬바이오","KOSDAQ","기술성장기업부","6190","30","0.49","6160","6220","6090","18899","116570740","87619450000","14155000"
"335810","프리시젼바이오","KOSDAQ","기술성장기업부","4840","25","0.52","4810","4860","4785","5877","28320670","56214305840","11614526"
"053160","프리엠스","KOSDAQ","중견기업부","16000","160","1.01","15760","16400","15760","94344","1515193200","96000000000","6000000"
"405000","플라즈맵","KOSDAQ","기술성장기업부","3640","-115","-3.06","3755","3755","3630","125392","457733720","70654190880","19410492"
"041590","플래스크","KOSDAQ","중견기업부","1004","-22","-2.14","1025","1025","985","327189","327629615","132153923656","131627414"
"367000","플래티어","KOSDAQ","벤처기업부","9000","-30","-0.33","9180","9200","8940","31291","281958530","75304863000","8367207"
"075130","플랜티넷","KOSDAQ","벤처기업부","2345","0","0.00","2340","2350","2310","38673","90206725","38979340400","16622320"
"222670","플럼라인생명과학","KONEX","일반기업부","5730","30","0.53","5800","5800","5730","124","715430","17418569700","3039890"
"009810","플레이그램","KOSPI",,"616","1","0.16","625","636","614","208731","129825604","78078115192","126750187"
"237820","플레이디","KOSDAQ","중견기업부","5600","-50","-0.88","5640","5760","5380","113261","630304610","71831984000","12827140"
"023770","플레이위드","KOSDAQ","중견기업부","5660","-10","-0.18","5670","5730","5600","12525","70750710","49620201200","8766820"
"300080","플리토","KOSDAQ","기술성장기업부","33700","-400","-1.17","33900","34600","33000","121021","4104485250","176378925200","5233796"
"150440","피노텍","KONEX","일반기업부","994","0","0.00","0","0","0","0","0","9508019528","9565412"
"032580","피델릭스","KOSDAQ","중견기업부","1634","-37","-2.21","1689","1689","1614","929342","1526188173","54137792576","33132064"
"051380","피씨디렉트","KOSDAQ","중견기업부","3730","-80","-2.10","3715","3865","3715","196023","740269350","57218468560","15340072"
"241820","피씨엘","KOSDAQ","벤처기업부","2050","-35","-1.68","2085","2190","2015","1673491","3530740120","105633851400","51528708"
"237750","피앤씨테크","KOSDAQ","벤처기업부","5700","-30","-0.52","5730","5810","5610","33143","188752280","37030620000","6496600"
"319660","피에스케이","KOSDAQ GLOBAL","우량기업부","20750","-400","-1.89","21300","21300","20650","92448","1940861400","601059315500","28966714"
"031980","피에스케이홀딩스","KOSDAQ","우량기업부","24900","-250","-0.99","25150","25450","24600","53104","1324199550","536903635500","21562395"
"002230","피에스텍","KOSDAQ","중견기업부","3665","75","2.09","3615","3795","3575","27547","99585745","70993516545","19370673"
"057880","피에이치씨","KOSDAQ","관리종목(소속부없음)","1740","0","0.00","0","0","0","0","0","206724832500","118807375"
"043370","피에이치에이","KOSDAQ","우량기업부","9700","-50","-0.51","9730","9790","9650","43487","423741770","203700000000","21000000"
"239890","피엔에이치테크","KOSDAQ","기술성장기업부","24900","-150","-0.60","25050","25800","24450","95875","2392249850","247400299500","9935755"
"347740","피엔케이피부임상연구센타","KOSDAQ","중견기업부","2525","-15","-0.59","2525","2560","2515","38432","97295370","75776704400","30010576"
"137400","피엔티","KOSDAQ GLOBAL","우량기업부","43250","-1150","-2.59","43800","44200","42650","248748","10740663750","983556813500","22741198"
"257370","피엔티엠에스","KOSDAQ","관리종목(소속부없음)","9210","0","0.00","0","0","0","0","0","107645199810","11687861"
"147760","피엠티","KOSDAQ","벤처기업부","5650","-170","-2.92","5710","5880","5650","146425","841266280","61132242900","10819866"
"128660","피제이메탈","KOSDAQ","중견기업부","3575","-5","-0.14","3570","3580","3530","51566","183499945","88672044175","24803369"
"006140","피제이전자","KOSDAQ","우량기업부","6580","30","0.46","6520","6740","6510","48358","319400460","98700000000","15000000"
"376180","피코그램","KOSDAQ","벤처기업부","5250","-250","-4.55","5410","5470","5220","263374","1395776080","96688504500","18416858"
"304840","피플바이오","KOSDAQ","기술성장기업부","3530","-120","-3.29","3710","4200","3505","2005219","7781789795","74445807920","21089464"
"062970","피피아이","KOSDAQ","중견기업부","2415","-80","-3.21","2465","2475","2365","272325","654731635","22479266775","9308185"
"087600","픽셀플러스","KOSDAQ","벤처기업부","8530","-120","-1.39","8660","8780","8440","148015","1276000520","69660739740","8166558"
"291810","핀텔","KOSDAQ","기술성장기업부","4290","120","2.88","4170","4400","4110","111082","476175365","48665382480","11343912"
"378340","필에너지","KOSDAQ","중견기업부","19330","-1620","-7.73","19740","19900","18960","1298783","25140561430","409967689060","21208882"
"161580","필옵틱스","KOSDAQ","중견기업부","9030","-140","-1.53","9270","9270","8980","131713","1191300300","210323536290","23291643"
"347770","핌스","KOSDAQ","벤처기업부","4035","-65","-1.59","4120","4130","4015","118752","480190775","92228164470","22857042"
"163730","핑거","KOSDAQ","우량기업부","11450","-270","-2.30","11720","11900","11350","117831","1365079270","106957552950","9341271"
"417180","핑거스토리","KOSDAQ","중견기업부","3495","-135","-3.72","3580","3670","3480","141999","505200590","57967357020","16585796"
"446750","하나26호스팩","KOSDAQ","SPAC(소속부없음)","2115","5","0.24","2105","2115","2100","4641","9802015","12753450000","6030000"
"448370","하나27호스팩","KOSDAQ","SPAC(소속부없음)","2100","5","0.24","2095","2100","2095","5302","11125560","11802000000","5620000"
"454750","하나28호스팩","KOSDAQ","SPAC(소속부없음)","2035","5","0.25","2030","2040","2025","47089","95665240","14656070000","7202000"
"454640","하나29호스팩","KOSDAQ","SPAC(소속부없음)","2090","-5","-0.24","2095","2100","2080","6428","13457605","11288090000","5401000"
"469880","하나30호스팩","KOSDAQ","SPAC(소속부없음)","2010","25","1.26","1986","2035","1985","378559","762357299","14683050000","7305000"
"406760","하나금융21호스팩","KOSDAQ","SPAC(소속부없음)","2105","-20","-0.94","2125","2130","2105","6527","13787155","15598050000","7410000"
"418170","하나금융22호스팩","KOSDAQ","SPAC(소속부없음)","2140","0","0.00","2135","2145","2125","6535","13958605","12861400000","6010000"
"427950","하나금융23호스팩","KOSDAQ","SPAC(소속부없음)","5700","0","0.00","0","0","0","0","0","27531000000","4830000"
"430230","하나금융24호스팩","KOSDAQ","SPAC(소속부없음)","2380","95","4.16","2290","2400","2290","219115","518379815","19049520000","8004000"
"435620","하나금융25호스팩","KOSDAQ","SPAC(소속부없음)","10000","100","1.01","9930","10080","9930","90698","909861380","43020000000","4302000"
"086790","하나금융지주","KOSPI",,"42500","1050","2.53","41550","42750","41500","819094","34740187450","12425155415000","292356598"
"299030","하나기술","KOSDAQ","벤처기업부","60400","-1800","-2.89","61500","62100","60000","80386","4880187000","492900662800","8160607"
"067310","하나마이크론","KOSDAQ GLOBAL","우량기업부","26100","-750","-2.79","26650","26900","25800","1163169","30380623650","1252274189400","47979854"
"372290","하나머스트7호스팩","KOSDAQ","SPAC(소속부없음)","5140","-290","-5.34","5600","5600","5090","284306","1491620500","22122560000","4304000"
"166090","하나머티리얼즈","KOSDAQ GLOBAL","우량기업부","52000","-1100","-2.07","53100","53600","51600","79285","4140732000","1027139048000","19752674"
"293480","하나제약","KOSPI",,"13850","-250","-1.77","14010","14090","13830","20326","283007350","246155302100","17772946"
"039130","하나투어","KOSPI",,"57100","600","1.06","56500","58000","55800","130862","7530430200","915837463500","16039185"
"136480","하림","KOSDAQ","우량기업부","3710","-100","-2.62","3770","3790","3665","2168047","8072606895","394037994420","106209702"
